data,eta,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose
2021-06-07,30-39,49324.0,14801.0,0,1001,4195.0
2021-06-07,40-49,114063.0,24319.0,0,2612,8376.0
2021-06-07,50-59,147671.0,40299.0,0,3570,13062.0
2021-06-07,60-69,28812.0,32016.0,0,949,5014.0
2021-06-07,70-79,10187.0,30214.0,0,541,1390.0
2021-06-07,80-89,2801.0,5172.0,0,255,43.0
2021-06-07,90+,798.0,1663.0,0,58,25.0
2021-06-08,12-19,19512.0,1921.0,0,339,1237.0
2021-06-08,20-29,37027.0,13491.0,0,909,6219.0
2021-06-08,30-39,58844.0,17228.0,0,1247,6511.0
2021-06-08,40-49,114187.0,25756.0,0,2438,9562.0
2021-06-08,50-59,138764.0,38097.0,0,3089,11076.0
2021-06-08,60-69,29107.0,34131.0,0,977,5078.0
2021-06-08,70-79,11141.0,32930.0,0,600,1274.0
2021-06-08,80-89,2868.0,5630.0,0,330,110.0
2021-06-08,90+,922.0,1758.0,0,112,22.0
2021-06-09,12-19,23688.0,2210.0,0,471,1438.0
2021-06-09,20-29,43223.0,12199.0,0,993,4962.0
2021-06-09,30-39,69069.0,16436.0,0,1362,6022.0
2021-06-09,40-49,117532.0,26157.0,0,2628,9915.0
2021-06-09,50-59,127465.0,37696.0,0,3271,9329.0
2021-06-09,60-69,28934.0,33489.0,0,1053,5091.0
2021-06-09,70-79,10409.0,36088.0,0,670,1590.0
2021-06-09,80-89,2841.0,5221.0,0,326,127.0
2021-06-09,90+,893.0,1756.0,0,72,39.0
2021-06-10,12-19,30585.0,1912.0,0,581,835.0
2021-06-10,20-29,64610.0,12604.0,0,1492,4949.0
2021-06-10,30-39,80135.0,16062.0,0,1712,5267.0
2021-06-10,40-49,135915.0,24385.0,0,3258,6938.0
2021-06-10,50-59,109657.0,37821.0,0,2807,8520.0
2021-06-10,60-69,25304.0,37761.0,0,1075,4703.0
2021-06-10,70-79,10435.0,36101.0,0,711,1658.0
2021-06-10,80-89,3239.0,5394.0,0,416,95.0
2021-06-10,90+,1091.0,1786.0,0,135,33.0
2021-06-11,12-19,31525.0,1553.0,0,675,378.0
2021-06-11,20-29,57995.0,9935.0,0,1448,2260.0
2021-06-11,30-39,85959.0,14135.0,0,1923,2962.0
2021-06-11,40-49,149050.0,24468.0,0,3454,6777.0
2021-06-11,50-59,95693.0,39502.0,0,2563,6464.0
2021-06-11,60-69,21344.0,38389.0,0,989,4011.0
2021-06-11,70-79,9159.0,34192.0,0,612,1101.0
2021-06-11,80-89,2619.0,5860.0,0,319,98.0
2021-06-11,90+,819.0,1691.0,0,91,33.0
2021-06-12,12-19,36497.0,1258.0,0,666,147.0
2021-06-12,20-29,56415.0,6085.0,0,1187,1192.0
2021-06-12,30-39,79786.0,8151.0,0,1612,1538.0
2021-06-12,40-49,140030.0,14625.0,0,3126,3664.0
2021-06-12,50-59,95967.0,28709.0,0,2394,3320.0
2021-06-12,60-69,19823.0,34748.0,0,884,4539.0
2021-06-12,70-79,7868.0,29378.0,0,489,729.0
2021-06-12,80-89,2110.0,4120.0,0,235,66.0
2021-06-12,90+,541.0,1048.0,0,49,19.0
2021-06-13,12-19,32073.0,1110.0,0,625,23.0
2021-06-13,20-29,50155.0,4699.0,0,1196,283.0
2021-06-13,30-39,67696.0,6211.0,0,1392,425.0
2021-06-13,40-49,108905.0,10948.0,0,2429,1701.0
2021-06-13,50-59,66928.0,21449.0,0,1646,684.0
2021-06-13,60-69,13728.0,23640.0,0,572,2002.0
2021-06-13,70-79,4407.0,19818.0,0,320,597.0
2021-06-13,80-89,1039.0,2622.0,0,129,24.0
2021-06-13,90+,213.0,500.0,0,13,2.0
2021-06-14,12-19,17725.0,1667.0,0,368,16.0
2021-06-14,20-29,42372.0,10744.0,0,1079,479.0
2021-06-14,30-39,62529.0,13238.0,0,1323,895.0
2021-06-14,40-49,120151.0,23437.0,0,2618,2478.0
2021-06-14,50-59,57061.0,55416.0,0,1542,819.0
2021-06-14,60-69,13055.0,57779.0,0,626,1605.0
2021-06-14,70-79,4689.0,44231.0,0,347,534.0
2021-06-14,80-89,1646.0,6395.0,0,216,35.0
2021-06-14,90+,590.0,1595.0,0,49,20.0
2021-06-15,12-19,17110.0,1556.0,0,322,31.0
2021-06-15,20-29,42669.0,10565.0,0,1028,698.0
2021-06-15,30-39,61607.0,13484.0,0,1279,1054.0
2021-06-15,40-49,115828.0,24257.0,0,2640,2315.0
2021-06-15,50-59,51324.0,54645.0,0,1484,813.0
2021-06-15,60-69,12633.0,67378.0,0,627,1589.0
2021-06-15,70-79,5410.0,48515.0,0,421,561.0
2021-06-15,80-89,1818.0,6147.0,0,235,46.0
2021-06-15,90+,651.0,1675.0,0,64,9.0
2021-06-16,12-19,16971.0,1755.0,0,326,32.0
2021-06-16,20-29,45907.0,11858.0,0,1155,503.0
2021-06-16,30-39,67771.0,14658.0,0,1397,941.0
2021-06-16,40-49,106065.0,26440.0,0,2471,2002.0
2021-06-16,50-59,49378.0,61508.0,0,1491,777.0
2021-06-16,60-69,12027.0,71291.0,0,649,2708.0
2021-06-16,70-79,5415.0,56391.0,0,470,1005.0
2021-06-16,80-89,1726.0,7177.0,0,287,60.0
2021-06-16,90+,618.0,1823.0,0,64,19.0
2021-06-17,12-19,22609.0,2089.0,0,490,28.0
2021-06-17,20-29,52347.0,14396.0,0,1226,508.0
2021-06-17,30-39,70975.0,18715.0,0,1599,796.0
2021-06-17,40-49,93685.0,31438.0,0,2187,1892.0
2021-06-17,50-59,45201.0,84489.0,0,1437,766.0
2021-06-17,60-69,11700.0,83631.0,0,708,2978.0
2021-06-17,70-79,5363.0,57572.0,0,472,902.0
2021-06-17,80-89,1732.0,7150.0,0,258,86.0
2021-06-17,90+,606.0,2056.0,0,83,14.0
2021-06-18,12-19,21508.0,2473.0,0,473,20.0
2021-06-18,20-29,62238.0,16784.0,0,1547,377.0
2021-06-18,30-39,69814.0,20684.0,0,1622,646.0
2021-06-18,40-49,89112.0,33307.0,0,2015,1554.0
2021-06-18,50-59,41421.0,83756.0,0,1679,663.0
2021-06-18,60-69,12491.0,84320.0,0,798,2029.0
2021-06-18,70-79,5525.0,55045.0,0,529,606.0
2021-06-18,80-89,1612.0,7739.0,0,265,51.0
2021-06-18,90+,529.0,1999.0,0,66,15.0
2021-06-19,12-19,28324.0,2528.0,0,558,19.0
2021-06-19,20-29,49017.0,15237.0,0,1158,219.0
2021-06-19,30-39,60217.0,18123.0,0,1324,360.0
2021-06-19,40-49,87270.0,29859.0,0,2007,1197.0
2021-06-19,50-59,43006.0,80516.0,0,1448,521.0
2021-06-19,60-69,11101.0,74124.0,0,676,1719.0
2021-06-19,70-79,4388.0,47442.0,0,420,461.0
2021-06-19,80-89,1257.0,5800.0,0,194,10.0
2021-06-19,90+,308.0,1306.0,0,36,1.0
2021-06-20,12-19,24064.0,1978.0,0,498,9.0
2021-06-20,20-29,36881.0,11887.0,0,941,104.0
2021-06-20,30-39,48015.0,13325.0,0,1127,174.0
2021-06-20,40-49,65973.0,24844.0,0,1466,759.0
2021-06-20,50-59,30534.0,67379.0,0,1200,414.0
2021-06-20,60-69,8283.0,57529.0,0,500,809.0
2021-06-20,70-79,3104.0,38806.0,0,292,270.0
2021-06-20,80-89,699.0,4137.0,0,121,18.0
2021-06-20,90+,156.0,683.0,0,18,4.0
2021-06-21,12-19,20884.0,1978.0,0,442,20.0
2021-06-21,20-29,45418.0,14313.0,0,1243,356.0
2021-06-21,30-39,64871.0,17516.0,0,1517,715.0
2021-06-21,40-49,90054.0,30217.0,0,2327,1756.0
2021-06-21,50-59,33747.0,88690.0,0,1381,405.0
2021-06-21,60-69,10520.0,65863.0,0,776,1142.0
2021-06-21,70-79,4491.0,60088.0,0,462,391.0
2021-06-21,80-89,1228.0,7272.0,0,170,62.0
2021-06-21,90+,391.0,1973.0,0,25,22.0
2021-06-22,12-19,23920.0,2514.0,0,561,16.0
2021-06-22,20-29,52604.0,16278.0,0,1324,385.0
2021-06-22,30-39,66739.0,17902.0,0,1554,776.0
2021-06-22,40-49,84175.0,35209.0,0,2220,1764.0
2021-06-22,50-59,33193.0,95397.0,0,1367,430.0
2021-06-22,60-69,9600.0,60892.0,0,756,1354.0
2021-06-22,70-79,4425.0,58110.0,0,501,461.0
2021-06-22,80-89,1307.0,7591.0,0,254,36.0
2021-06-22,90+,419.0,2146.0,0,63,7.0
2021-06-23,12-19,23823.0,2641.0,0,606,25.0
2021-06-23,20-29,56839.0,14433.0,0,1494,474.0
2021-06-23,30-39,76095.0,18352.0,0,1690,1736.0
2021-06-23,40-49,66047.0,35426.0,0,1892,940.0
2021-06-23,50-59,29088.0,97930.0,0,1313,515.0
2021-06-23,60-69,8856.0,65716.0,0,729,1384.0
2021-06-23,70-79,4182.0,60011.0,0,532,550.0
2021-06-23,80-89,1241.0,6432.0,0,238,45.0
2021-06-23,90+,439.0,1653.0,0,47,7.0
2021-06-24,12-19,28468.0,3178.0,0,730,32.0
2021-06-24,20-29,62701.0,15998.0,0,1796,557.0
2021-06-24,30-39,84030.0,19280.0,0,2037,1709.0
2021-06-24,40-49,63125.0,48614.0,0,1937,934.0
2021-06-24,50-59,27587.0,113898.0,0,1469,466.0
2021-06-24,60-69,8644.0,66786.0,0,825,1234.0
2021-06-24,70-79,4033.0,56725.0,0,544,465.0
2021-06-24,80-89,1323.0,6274.0,0,247,70.0
2021-06-24,90+,428.0,1681.0,0,74,25.0
2021-06-25,12-19,28832.0,3540.0,0,771,28.0
2021-06-25,20-29,68887.0,16803.0,0,1875,569.0
2021-06-25,30-39,77076.0,20021.0,0,1927,1532.0
2021-06-25,40-49,56218.0,47366.0,0,1945,916.0
2021-06-25,50-59,24730.0,112909.0,0,1438,473.0
2021-06-25,60-69,8272.0,70514.0,0,800,1019.0
2021-06-25,70-79,3835.0,68942.0,0,546,417.0
2021-06-25,80-89,1351.0,6828.0,0,239,82.0
2021-06-25,90+,424.0,1666.0,0,42,35.0
2021-06-26,12-19,29955.0,3093.0,0,759,24.0
2021-06-26,20-29,61223.0,13066.0,0,1682,350.0
2021-06-26,30-39,74337.0,15601.0,0,1836,1162.0
2021-06-26,40-49,51576.0,41142.0,0,1721,653.0
2021-06-26,50-59,26106.0,100319.0,0,1430,341.0
2021-06-26,60-69,7831.0,61481.0,0,678,784.0
2021-06-26,70-79,3337.0,59478.0,0,426,251.0
2021-06-26,80-89,945.0,4751.0,0,222,27.0
2021-06-26,90+,251.0,1037.0,0,30,5.0
2021-06-27,12-19,28200.0,2688.0,0,711,27.0
2021-06-27,20-29,49111.0,9018.0,0,1463,316.0
2021-06-27,30-39,61333.0,11130.0,0,1550,1032.0
2021-06-27,40-49,38255.0,32607.0,0,1340,548.0
2021-06-27,50-59,18054.0,77856.0,0,1110,270.0
2021-06-27,60-69,5505.0,44224.0,0,607,785.0
2021-06-27,70-79,2095.0,47485.0,0,332,274.0
2021-06-27,80-89,562.0,3004.0,0,143,25.0
2021-06-27,90+,143.0,519.0,0,13,5.0
2021-06-28,12-19,39430.0,4252.0,0,1144,30.0
2021-06-28,20-29,71683.0,14607.0,0,2127,596.0
2021-06-28,30-39,72927.0,17889.0,0,2011,1380.0
2021-06-28,40-49,36571.0,43800.0,0,1395,615.0
2021-06-28,50-59,20360.0,94883.0,0,1267,327.0
2021-06-28,60-69,7884.0,54059.0,0,798,766.0
2021-06-28,70-79,3260.0,70539.0,0,552,291.0
2021-06-28,80-89,987.0,5463.0,0,223,19.0
2021-06-28,90+,279.0,1387.0,0,32,3.0
2021-06-29,12-19,35125.0,4518.0,0,969,35.0
2021-06-29,20-29,69968.0,16024.0,0,1985,531.0
2021-06-29,30-39,63467.0,17478.0,0,1743,1257.0
2021-06-29,40-49,34276.0,42775.0,0,1365,500.0
2021-06-29,50-59,19313.0,94370.0,0,1108,260.0
2021-06-29,60-69,8218.0,52236.0,0,821,789.0
2021-06-29,70-79,3406.0,94339.0,0,477,279.0
2021-06-29,80-89,1047.0,5657.0,0,210,36.0
2021-06-29,90+,340.0,1659.0,0,54,7.0
2021-06-30,12-19,36048.0,6219.0,0,1074,49.0
2021-06-30,20-29,88190.0,16962.0,0,2549,1563.0
2021-06-30,30-39,46239.0,17221.0,0,1572,829.0
2021-06-30,40-49,31517.0,45437.0,0,1436,680.0
2021-06-30,50-59,18600.0,94407.0,0,1354,364.0
2021-06-30,60-69,7054.0,52329.0,0,864,883.0
2021-06-30,70-79,3372.0,102240.0,0,589,371.0
2021-06-30,80-89,1074.0,5676.0,0,267,52.0
2021-06-30,90+,330.0,1484.0,0,51,16.0
2021-07-01,12-19,38556.0,7110.0,0,1181,47.0
2021-07-01,20-29,66733.0,22664.0,0,2294,1345.0
2021-07-01,30-39,41777.0,20250.0,0,1584,783.0
2021-07-01,40-49,29396.0,61093.0,0,1591,606.0
2021-07-01,50-59,19019.0,105950.0,0,1648,374.0
2021-07-01,60-69,6840.0,57357.0,0,880,1374.0
2021-07-01,70-79,3350.0,82089.0,0,658,509.0
2021-07-01,80-89,1011.0,5006.0,0,316,39.0
2021-07-01,90+,330.0,1495.0,0,57,6.0
2021-07-02,12-19,33625.0,7323.0,0,958,35.0
2021-07-02,20-29,62263.0,19549.0,0,2059,1146.0
2021-07-02,30-39,38333.0,21278.0,0,1390,702.0
2021-07-02,40-49,25569.0,58426.0,0,1483,565.0
2021-07-02,50-59,17697.0,114279.0,0,1531,317.0
2021-07-02,60-69,6326.0,57875.0,0,892,1071.0
2021-07-02,70-79,3087.0,82734.0,0,605,332.0
2021-07-02,80-89,859.0,5437.0,0,262,28.0
2021-07-02,90+,284.0,1432.0,0,60,5.0
2021-07-03,12-19,25043.0,16714.0,0,759,27.0
2021-07-03,20-29,47301.0,19349.0,0,1529,704.0
2021-07-03,30-39,34125.0,20768.0,0,1235,506.0
2021-07-03,40-49,25253.0,66530.0,0,1290,323.0
2021-07-03,50-59,16221.0,109681.0,0,1386,243.0
2021-07-03,60-69,5546.0,58004.0,0,710,682.0
2021-07-03,70-79,2443.0,73789.0,0,449,256.0
2021-07-03,80-89,616.0,5362.0,0,197,24.0
2021-07-03,90+,132.0,804.0,0,25,6.0
2021-07-04,12-19,23269.0,14457.0,0,704,21.0
2021-07-04,20-29,40675.0,10618.0,0,1325,577.0
2021-07-04,30-39,30462.0,12580.0,0,1154,438.0
2021-07-04,40-49,19587.0,52100.0,0,943,328.0
2021-07-04,50-59,12045.0,86137.0,0,1164,165.0
2021-07-04,60-69,3764.0,49602.0,0,509,731.0
2021-07-04,70-79,1508.0,54921.0,0,304,259.0
2021-07-04,80-89,393.0,2375.0,0,121,21.0
2021-07-04,90+,73.0,299.0,0,15,0.0
2021-07-05,12-19,23824.0,9254.0,0,770,101.0
2021-07-05,20-29,46920.0,20586.0,0,1798,1118.0
2021-07-05,30-39,34511.0,23939.0,0,1380,694.0
2021-07-05,40-49,29237.0,71306.0,0,1540,561.0
2021-07-05,50-59,13561.0,113629.0,0,1553,317.0
2021-07-05,60-69,5471.0,64220.0,0,910,993.0
2021-07-05,70-79,2574.0,76498.0,0,629,418.0
2021-07-05,80-89,729.0,4094.0,0,240,27.0
2021-07-05,90+,193.0,899.0,0,34,1.0
2021-07-06,12-19,23303.0,23021.0,0,716,586.0
2021-07-06,20-29,51328.0,20240.0,0,1552,810.0
2021-07-06,30-39,31073.0,22511.0,0,1119,619.0
2021-07-06,40-49,26688.0,66484.0,0,1231,543.0
2021-07-06,50-59,12145.0,115669.0,0,1167,349.0
2021-07-06,60-69,5581.0,58628.0,0,834,748.0
2021-07-06,70-79,2627.0,73994.0,0,515,364.0
2021-07-06,80-89,803.0,3821.0,0,212,40.0
2021-07-06,90+,254.0,941.0,0,44,2.0
2021-07-07,12-19,20422.0,20066.0,0,634,62.0
2021-07-07,20-29,45841.0,22353.0,0,1492,586.0
2021-07-07,30-39,29696.0,24695.0,0,1153,596.0
2021-07-07,40-49,23439.0,72277.0,0,1287,533.0
2021-07-07,50-59,10142.0,114735.0,0,1168,319.0
2021-07-07,60-69,4420.0,71194.0,0,791,782.0
2021-07-07,70-79,2253.0,82269.0,0,526,326.0
2021-07-07,80-89,769.0,3508.0,0,253,66.0
2021-07-07,90+,245.0,880.0,0,35,12.0
2021-07-08,12-19,14984.0,17738.0,0,447,50.0
2021-07-08,20-29,35127.0,28879.0,0,1151,591.0
2021-07-08,30-39,20576.0,32851.0,0,863,580.0
2021-07-08,40-49,19918.0,97663.0,0,998,479.0
2021-07-08,50-59,9016.0,153351.0,0,1061,302.0
2021-07-08,60-69,4206.0,67979.0,0,768,856.0
2021-07-08,70-79,2074.0,75884.0,0,497,387.0
2021-07-08,80-89,767.0,4143.0,0,233,34.0
2021-07-08,90+,245.0,1136.0,0,44,10.0
2021-07-09,12-19,13584.0,14816.0,0,420,35.0
2021-07-09,20-29,31926.0,33155.0,0,1114,460.0
2021-07-09,30-39,20762.0,42966.0,0,932,459.0
2021-07-09,40-49,19213.0,101691.0,0,1075,398.0
2021-07-09,50-59,8725.0,149285.0,0,1136,258.0
2021-07-09,60-69,3950.0,71750.0,0,743,924.0
2021-07-09,70-79,2020.0,79697.0,0,473,411.0
2021-07-09,80-89,665.0,4171.0,0,217,36.0
2021-07-09,90+,226.0,976.0,0,50,10.0
2021-07-10,12-19,12836.0,22727.0,0,404,15.0
2021-07-10,20-29,30066.0,33985.0,0,965,248.0
2021-07-10,30-39,19738.0,45018.0,0,800,281.0
2021-07-10,40-49,18015.0,102187.0,0,1024,213.0
2021-07-10,50-59,8216.0,127496.0,0,1100,170.0
2021-07-10,60-69,3404.0,70643.0,0,640,688.0
2021-07-10,70-79,1650.0,69069.0,0,394,298.0
2021-07-10,80-89,523.0,3346.0,0,174,19.0
2021-07-10,90+,127.0,698.0,0,25,5.0
2021-07-11,12-19,7503.0,19607.0,0,279,17.0
2021-07-11,20-29,13441.0,27342.0,0,555,201.0
2021-07-11,30-39,11578.0,36748.0,0,571,209.0
2021-07-11,40-49,12780.0,83372.0,0,680,144.0
2021-07-11,50-59,5319.0,99657.0,0,727,120.0
2021-07-11,60-69,2033.0,49859.0,0,406,783.0
2021-07-11,70-79,899.0,38979.0,0,271,334.0
2021-07-11,80-89,247.0,1815.0,0,83,27.0
2021-07-11,90+,53.0,329.0,0,9,3.0
2021-07-12,12-19,12876.0,17771.0,0,411,51.0
2021-07-12,20-29,23024.0,37968.0,0,946,678.0
2021-07-12,30-39,16763.0,49893.0,0,832,670.0
2021-07-12,40-49,16247.0,110915.0,0,1013,559.0
2021-07-12,50-59,7157.0,126592.0,0,1041,335.0
2021-07-12,60-69,3321.0,77230.0,0,753,741.0
2021-07-12,70-79,1727.0,61778.0,0,494,340.0
2021-07-12,80-89,579.0,3090.0,0,207,47.0
2021-07-12,90+,175.0,672.0,0,51,6.0
2021-07-13,12-19,12434.0,17809.0,0,476,46.0
2021-07-13,20-29,20934.0,39207.0,0,937,489.0
2021-07-13,30-39,16430.0,57479.0,0,806,527.0
2021-07-13,40-49,16226.0,117718.0,0,1030,471.0
2021-07-13,50-59,7520.0,128297.0,0,1087,281.0
2021-07-13,60-69,3722.0,75576.0,0,766,812.0
2021-07-13,70-79,1952.0,51948.0,0,506,392.0
2021-07-13,80-89,702.0,3289.0,0,227,42.0
2021-07-13,90+,211.0,835.0,0,57,7.0
2021-07-14,12-19,14434.0,20957.0,0,529,50.0
2021-07-14,20-29,23920.0,40946.0,0,1047,555.0
2021-07-14,30-39,17544.0,59854.0,0,904,570.0
2021-07-14,40-49,16352.0,111540.0,0,1141,575.0
2021-07-14,50-59,8479.0,110378.0,0,1314,353.0
2021-07-14,60-69,3839.0,77530.0,0,836,1190.0
2021-07-14,70-79,2000.0,55269.0,0,584,612.0
2021-07-14,80-89,779.0,3141.0,0,271,57.0
2021-07-14,90+,212.0,849.0,0,61,8.0
2021-07-15,12-19,14576.0,25485.0,0,561,63.0
2021-07-15,20-29,23918.0,54224.0,0,1174,633.0
2021-07-15,30-39,19891.0,70564.0,0,1093,741.0
2021-07-15,40-49,17123.0,131277.0,0,1335,663.0
2021-07-15,50-59,8291.0,109661.0,0,1253,353.0
2021-07-15,60-69,4319.0,72045.0,0,974,1049.0
2021-07-15,70-79,2276.0,55924.0,0,711,480.0
2021-07-15,80-89,761.0,3379.0,0,223,52.0
2021-07-15,90+,239.0,959.0,0,41,19.0
2021-07-16,12-19,14947.0,25360.0,0,586,37.0
2021-07-16,20-29,23371.0,53593.0,0,1060,520.0
2021-07-16,30-39,18181.0,71251.0,0,910,653.0
2021-07-16,40-49,15696.0,135631.0,0,1123,532.0
2021-07-16,50-59,8172.0,100286.0,0,1336,262.0
2021-07-16,60-69,3844.0,72484.0,0,824,991.0
2021-07-16,70-79,2007.0,47578.0,0,533,508.0
2021-07-16,80-89,628.0,2826.0,0,233,38.0
2021-07-16,90+,204.0,776.0,0,50,4.0
2021-07-17,12-19,11034.0,22700.0,0,381,19.0
2021-07-17,20-29,19477.0,49060.0,0,861,284.0
2021-07-17,30-39,15893.0,67573.0,0,858,336.0
2021-07-17,40-49,15514.0,126855.0,0,1080,303.0
2021-07-17,50-59,7031.0,92329.0,0,1142,196.0
2021-07-17,60-69,3139.0,64230.0,0,674,870.0
2021-07-17,70-79,1482.0,38959.0,0,386,304.0
2021-07-17,80-89,430.0,2287.0,0,140,37.0
2021-07-17,90+,97.0,440.0,0,12,3.0
2021-07-18,12-19,12640.0,19847.0,0,399,26.0
2021-07-18,20-29,25224.0,36602.0,0,890,198.0
2021-07-18,30-39,17823.0,57351.0,0,795,246.0
2021-07-18,40-49,14254.0,103340.0,0,938,213.0
2021-07-18,50-59,6537.0,66271.0,0,884,144.0
2021-07-18,60-69,2674.0,51699.0,0,486,480.0
2021-07-18,70-79,1031.0,28124.0,0,270,166.0
2021-07-18,80-89,302.0,1275.0,0,106,27.0
2021-07-18,90+,59.0,198.0,0,11,6.0
2021-07-19,12-19,19806.0,24939.0,0,615,45.0
2021-07-19,20-29,34186.0,51308.0,0,1382,643.0
2021-07-19,30-39,23207.0,65866.0,0,1077,600.0
2021-07-19,40-49,18762.0,126229.0,0,1276,480.0
2021-07-19,50-59,9068.0,74541.0,0,1335,280.0
2021-07-19,60-69,4238.0,75796.0,0,902,739.0
2021-07-19,70-79,1947.0,41583.0,0,576,365.0
2021-07-19,80-89,583.0,2245.0,0,211,42.0
2021-07-19,90+,149.0,577.0,0,31,4.0
2021-07-20,12-19,17256.0,23537.0,0,601,62.0
2021-07-20,20-29,30809.0,51876.0,0,1249,581.0
2021-07-20,30-39,23949.0,66152.0,0,1194,580.0
2021-07-20,40-49,19602.0,123799.0,0,1396,490.0
2021-07-20,50-59,10010.0,69810.0,0,1350,362.0
2021-07-20,60-69,4909.0,74674.0,0,940,933.0
2021-07-20,70-79,2444.0,45398.0,0,654,452.0
2021-07-20,80-89,700.0,2304.0,0,215,56.0
2021-07-20,90+,179.0,560.0,0,43,10.0
2021-07-21,12-19,20182.0,25334.0,0,651,51.0
2021-07-21,20-29,34018.0,54605.0,0,1518,842.0
2021-07-21,30-39,26999.0,70157.0,0,1264,1191.0
2021-07-21,40-49,20644.0,111254.0,0,1422,853.0
2021-07-21,50-59,11078.0,66376.0,0,1522,405.0
2021-07-21,60-69,5566.0,85045.0,0,1039,1169.0
2021-07-21,70-79,2614.0,46892.0,0,667,615.0
2021-07-21,80-89,844.0,2469.0,0,218,65.0
2021-07-21,90+,207.0,641.0,0,36,14.0
2021-07-22,12-19,23014.0,29050.0,0,722,42.0
2021-07-22,20-29,37396.0,61072.0,0,1675,618.0
2021-07-22,30-39,30308.0,79679.0,0,1458,682.0
2021-07-22,40-49,20129.0,105325.0,0,1649,557.0
2021-07-22,50-59,11668.0,65854.0,0,1664,436.0
2021-07-22,60-69,5691.0,77077.0,0,1179,1424.0
2021-07-22,70-79,2793.0,53305.0,0,812,750.0
2021-07-22,80-89,957.0,3216.0,0,305,59.0
2021-07-22,90+,271.0,795.0,0,58,17.0
2021-07-23,12-19,28690.0,26194.0,0,876,58.0
2021-07-23,20-29,40692.0,62409.0,0,1772,659.0
2021-07-23,30-39,32634.0,69245.0,0,1605,750.0
2021-07-23,40-49,21130.0,94704.0,0,1769,591.0
2021-07-23,50-59,13105.0,58856.0,0,1828,403.0
2021-07-23,60-69,6430.0,79261.0,0,1245,1378.0
2021-07-23,70-79,3093.0,47235.0,0,742,689.0
2021-07-23,80-89,1008.0,2703.0,0,311,75.0
2021-07-23,90+,217.0,648.0,0,52,10.0
2021-07-24,12-19,17704.0,21075.0,0,516,34.0
2021-07-24,20-29,29519.0,49692.0,0,1229,702.0
2021-07-24,30-39,24730.0,61534.0,0,1041,842.0
2021-07-24,40-49,18372.0,92278.0,0,1187,680.0
2021-07-24,50-59,10961.0,58620.0,0,1288,405.0
2021-07-24,60-69,4974.0,65038.0,0,714,1281.0
2021-07-24,70-79,2331.0,35598.0,0,480,554.0
2021-07-24,80-89,693.0,1928.0,0,157,59.0
2021-07-24,90+,102.0,380.0,0,25,8.0
2021-07-25,12-19,11931.0,17777.0,0,338,38.0
2021-07-25,20-29,20083.0,39805.0,0,763,562.0
2021-07-25,30-39,18810.0,49667.0,0,719,565.0
2021-07-25,40-49,13778.0,68700.0,0,782,429.0
2021-07-25,50-59,7222.0,42407.0,0,781,253.0
2021-07-25,60-69,2852.0,45516.0,0,411,716.0
2021-07-25,70-79,1124.0,22351.0,0,275,284.0
2021-07-25,80-89,342.0,1184.0,0,102,45.0
2021-07-25,90+,62.0,177.0,0,15,11.0
2021-07-26,12-19,27221.0,28100.0,0,762,50.0
2021-07-26,20-29,40198.0,66918.0,0,1499,763.0
2021-07-26,30-39,27333.0,80563.0,0,1153,902.0
2021-07-26,40-49,20695.0,100130.0,0,1341,667.0
2021-07-26,50-59,10570.0,51666.0,0,1194,403.0
2021-07-26,60-69,5325.0,73584.0,0,891,1681.0
2021-07-26,70-79,2511.0,27719.0,0,592,764.0
2021-07-26,80-89,782.0,1748.0,0,200,83.0
2021-07-26,90+,168.0,427.0,0,36,10.0
2021-07-27,12-19,25684.0,31906.0,0,681,72.0
2021-07-27,20-29,37707.0,83376.0,0,1470,1030.0
2021-07-27,30-39,27443.0,80573.0,0,1208,1116.0
2021-07-27,40-49,21681.0,97391.0,0,1297,915.0
2021-07-27,50-59,11892.0,52408.0,0,1285,492.0
2021-07-27,60-69,5669.0,68727.0,0,871,1699.0
2021-07-27,70-79,2702.0,23275.0,0,542,770.0
2021-07-27,80-89,899.0,1901.0,0,213,77.0
2021-07-27,90+,186.0,505.0,0,35,13.0
2021-07-28,12-19,29397.0,28406.0,0,804,88.0
2021-07-28,20-29,43134.0,75905.0,0,1779,1015.0
2021-07-28,30-39,29786.0,80956.0,0,1347,1379.0
2021-07-28,40-49,23325.0,69882.0,0,1505,1006.0
2021-07-28,50-59,13011.0,48267.0,0,1483,543.0
2021-07-28,60-69,5926.0,61124.0,0,1018,1999.0
2021-07-28,70-79,2942.0,24005.0,0,625,752.0
2021-07-28,80-89,1067.0,1876.0,0,290,83.0
2021-07-28,90+,288.0,521.0,0,51,7.0
2021-07-29,12-19,37382.0,28606.0,0,948,59.0
2021-07-29,20-29,46396.0,77846.0,0,1787,806.0
2021-07-29,30-39,33522.0,80233.0,0,1448,837.0
2021-07-29,40-49,25308.0,64239.0,0,1578,706.0
2021-07-29,50-59,15221.0,44801.0,0,1731,469.0
2021-07-29,60-69,6219.0,52240.0,0,1042,1980.0
2021-07-29,70-79,3046.0,21592.0,0,707,892.0
2021-07-29,80-89,1046.0,1940.0,0,243,116.0
2021-07-29,90+,217.0,512.0,0,46,20.0
2021-07-30,12-19,37076.0,26806.0,0,946,49.0
2021-07-30,20-29,50737.0,73034.0,0,1943,857.0
