Data,Età,Daily_extinct,Extinct,Infected,Recovered
2021-07-19,10-19,0.0,0.00012596739019186408,0.11141347938675894,0.10003326748412017
2021-07-19,20-29,0.0,0.0005432343702024138,0.13212984393977587,0.12304402999191645
2021-07-19,30-39,0.0,0.002031224166843808,0.1196519009097784,0.12915812190751638
2021-07-19,40-49,0.0,0.00884133619909146,0.1430838508605083,0.16588833465383
2021-07-19,50-59,0.0,0.03562515253863656,0.15786488530375598,0.17804827749196286
2021-07-19,60-69,0.14285714285714285,0.10314367368147571,0.11076609299447716,0.10991416186261783
2021-07-19,70-79,0.2857142857142857,0.2523914121731737,0.08697893989045993,0.07387840157516269
2021-07-19,80-89,0.42857142857142855,0.4035680263271845,0.06711620872195614,0.048135992256654374
2021-07-19,>90,0.14285714285714285,0.19363549761055607,0.02190801384146481,0.014925710145378404
2021-07-20,0-9,0.0,9.446438692612885e-05,0.04908008560689171,0.05694668547842507
2021-07-20,10-19,0.0,0.00012595251590150514,0.11455017415127482,0.10004175850075724
2021-07-20,20-29,0.0,0.0005431702248252409,0.1364854414330162,0.12300493070565861
2021-07-20,30-39,0.0,0.0020309843189117703,0.12086278318316158,0.12910257253881927
2021-07-20,40-49,0.0,0.008840292209836892,0.1407957604206008,0.16588808371516048
2021-07-20,50-59,0.13333333333333333,0.03563668996788211,0.15503360130448596,0.1780661035315582
2021-07-20,60-69,0.0,0.10313149442660118,0.10934062310786588,0.10992168467152773
2021-07-20,70-79,0.26666666666666666,0.2523930978021286,0.08576275860415206,0.07391429774536622
2021-07-20,80-89,0.2,0.4035439889161786,0.06659712605434959,0.04816889349480621
2021-07-20,>90,0.4,0.193659865230808,0.021491646134201393,0.014944989617920977
2021-07-21,0-9,0.0,9.445769475995938e-05,0.048834150283425644,0.05695123650269927
2021-07-21,10-19,0.0,0.00012594359301327919,0.11782956710492942,0.10004855013683335
2021-07-21,20-29,0.0,0.0005431317448697664,0.13873995033415323,0.12303445108705031
2021-07-21,30-39,0.0,0.0020308404373391266,0.12123893283313573,0.12909884092488885
2021-07-21,40-49,0.1111111111111111,0.008847537409182862,0.140220488046575,0.16587463159050597
2021-07-21,50-59,-0.2222222222222222,0.03561842239906802,0.1539995163183569,0.17805293690808416
2021-07-21,60-69,0.1111111111111111,0.10313205972874899,0.10808515156341243,0.10991415805533315
2021-07-21,70-79,-0.1111111111111111,0.2523673459749215,0.084514519297128,0.0739100169112558
2021-07-21,80-89,0.4444444444444444,0.4035468864382365,0.06542679006447122,0.04817069037494163
2021-07-21,>90,0.6666666666666666,0.19369337457986005,0.021110934154412415,0.014944487508407479
2021-07-22,0-9,0.0,9.442870632672332e-05,0.04864683838856265,0.05694780640791279
2021-07-22,10-19,0.0,0.00012590494176896444,0.11989929960100931,0.10008828826531187
2021-07-22,20-29,0.0,0.0005429650613786591,0.14079001310721936,0.12307549209268692
2021-07-22,30-39,0.02564102564102564,0.002038086244885112,0.12119269922107317,0.12910789846174386
2021-07-22,40-49,0.0,0.00884482215926975,0.14024724719522827,0.16585066906302673
2021-07-22,50-59,0.02564102564102564,0.03561536040289581,0.15351036740632956,0.17802199780517022
2021-07-22,60-69,0.05128205128205128,0.10311614730878187,0.10711543014198525,0.10989501172551176
2021-07-22,70-79,0.20512820512820512,0.2523528485993075,0.08337230854509865,0.07389935337784502
2021-07-22,80-89,0.358974358974359,0.40353320742839155,0.06445633910166468,0.04816723712737839
2021-07-22,>90,0.3333333333333333,0.193736229146994,0.020769457291829063,0.01494624567341243
2021-07-23,0-9,0.0,9.441607591052503e-05,0.048847009314266436,0.05693737391101847
2021-07-23,10-19,0.0,0.00012588810121403338,0.12289800049172923,0.10011209019987836
2021-07-23,20-29,0.0,0.000542892436485519,0.14307605221478276,0.12313155931310646
2021-07-23,30-39,0.0,0.002037813638402165,0.12119410153636795,0.12911936481886913
2021-07-23,40-49,0.058823529411764705,0.008851507116611722,0.1396911254309778,0.16582903021238168
2021-07-23,50-59,0.11764705882352941,0.03562633264357144,0.152378883088517,0.17799628897982925
2021-07-23,60-69,0.058823529411764705,0.1031102229006192,0.10584185759292825,0.109881128417989
2021-07-23,70-79,0.29411764705882354,0.25235843489618165,0.08221598348704637,0.07389032950920683
2021-07-23,80-89,0.23529411764705882,0.40351070442260634,0.0634959661049899,0.04815930700971032
2021-07-23,>90,0.23529411764705882,0.19374178776839737,0.020361020738394332,0.014943527628010456
2021-07-24,0-9,0.0,9.44138473642801e-05,0.04879656919374926,0.056933263552074266
2021-07-24,10-19,0.0,0.00012588512981904013,0.12482882598576509,0.10014176920473097
2021-07-24,20-29,0.0,0.0005428796223446105,0.1450653983353151,0.12315609476428216
2021-07-24,30-39,-0.3333333333333333,0.002029897718332022,0.1212334672670202,0.12912189278750733
2021-07-24,40-49,0.3333333333333333,0.00885916601101495,0.1393455094645846,0.16581975700633403
2021-07-24,50-59,0.3333333333333333,0.03563335955940205,0.15166440313100518,0.17798542837407585
2021-07-24,60-69,0.3333333333333333,0.10311565696302125,0.10499236408924154,0.10986626230175732
2021-07-24,70-79,0.3333333333333333,0.252360346184107,0.08129568162478656,0.07387986714913995
2021-07-24,80-89,0.0,0.40350118017309206,0.06269899859679573,0.04815381521539551
2021-07-24,>90,0.0,0.19373721479150274,0.02007878231173676,0.01494184964470264
2021-07-25,0-9,0.25,0.00010227844914400806,0.04888201911755679,0.05693001804091272
2021-07-25,10-19,0.0,0.00012588116817724068,0.126206007577829,0.10018200743613258
2021-07-25,20-29,0.0,0.0005428625377643505,0.14584809745155045,0.12319565899278563
2021-07-25,30-39,0.0,0.002029833836858006,0.12139034747526603,0.12912138956983513
2021-07-25,40-49,0.0,0.008858887210473313,0.13904590780494067,0.16580757558503104
2021-07-25,50-59,0.25,0.03564010574018127,0.15126641258432985,0.1779622159754979
2021-07-25,60-69,0.0,0.10311241188318228,0.10448810593336198,0.10984528368985613
2021-07-25,70-79,0.0,0.2523524043303122,0.08071671307482409,0.0738683472885687
2021-07-25,80-89,0.25,0.40349634944612284,0.06226319284402953,0.04814606146696795
2021-07-25,>90,0.25,0.1937389853977845,0.01989319613631164,0.014941441954412231
2021-07-26,0-9,0.0,0.0001022607491779809,0.049111698225602726,0.05691837348841411
2021-07-26,10-19,0.0,0.0001258593836036688,0.1301316595054633,0.10019098969793484
2021-07-26,20-29,0.0,0.0005427685917908218,0.1501591276385679,0.12318561034608212
2021-07-26,30-39,0.0,0.0020294825606091593,0.12211184714921594,0.12909745764615055
2021-07-26,40-49,0.045454545454545456,0.008865220332583421,0.1390836233666665,0.16575430450455217
2021-07-26,50-59,0.045454545454545456,0.03564180419426396,0.15010948643416197,0.17792659148516324
2021-07-26,60-69,0.13636363636363635,0.1031181662287809,0.10101433527669455,0.10991489554954578
2021-07-26,70-79,0.2727272727272727,0.2523559303368312,0.07820144400747928,0.0739038304239053
2021-07-26,80-89,0.4090909090909091,0.40349731762188695,0.060545722307102555,0.04816763176267971
2021-07-26,>90,0.09090909090909091,0.19372119000047197,0.01953105608904529,0.014940315095572204
2021-07-27,0-9,0.0625,0.00011011310188608013,0.04886879778447082,0.0569457605143768
2021-07-27,10-19,0.0,0.000125843545012663,0.13375610859972306,0.10020899426095124
2021-07-27,20-29,-0.0625,0.0005348350663038178,0.15352992203621788,0.12316768353594644
2021-07-27,30-39,0.0,0.002029227163329191,0.1225275998254301,0.1290945502607627
2021-07-27,40-49,0.0,0.00886410470182945,0.13789406192921297,0.16577118483209
2021-07-27,50-59,0.1875,0.03566091456796338,0.14849217937596645,0.17791051134627572
2021-07-27,60-69,0.1875,0.10312878513787734,0.0996179936314312,0.10990519058535604
2021-07-27,70-79,0.375,0.2523713643013324,0.07678920683839892,0.07389951264603596
2021-07-27,80-89,-0.125,0.4034308096459077,0.059450751351030985,0.048160468881455434
2021-07-27,>90,0.375,0.193744002768558,0.01907337862811761,0.014936143136749692
2021-07-28,0-9,0.0,0.00011004386033862067,0.049297639730497056,0.056943500972831754
2021-07-28,10-19,0.0,0.00012576441181556648,0.13557777871943727,0.10030126000720431
2021-07-28,20-29,-0.0125,0.0005266384744776846,0.1549853807364719,0.12323491175961022
2021-07-28,30-39,0.0125,0.0020358114162644827,0.12265879910165685,0.12910056998842076
2021-07-28,40-49,-0.025,0.00884281020578202,0.1377706682486546,0.16574011868422792
2021-07-28,50-59,0.0625,0.03567779157692852,0.1478399508453748,0.17787527561489075
2021-07-28,60-69,0.225,0.10320542044614925,0.09866413831094538,0.10986704424919949
2021-07-28,70-79,0.275,0.25238559368662655,0.0757553286156193,0.07387064889934775
2021-07-28,80-89,0.4375,0.4034522331043373,0.0586836306623162,0.04813753510233741
2021-07-28,>90,0.025,0.19363789281728003,0.018766685029026654,0.01492913472192966
2021-07-29,0-9,0.0,0.00011002483417685707,0.04932210825377593,0.05694077863016525
2021-07-29,10-19,0.0,0.0001257426676306938,0.13738014163654974,0.10036893602060878
2021-07-29,20-29,0.0,0.0005265474207035302,0.15588898869832252,0.12330765207741104
2021-07-29,30-39,0.045454545454545456,0.002043318348998774,0.1230441413023042,0.12909820594986884
2021-07-29,40-49,0.045454545454545456,0.008849140234510075,0.13763082579539995,0.1657177284384715
2021-07-29,50-59,0.0,0.035671623023482445,0.14730827884434602,0.17783179636984098
2021-07-29,60-69,0.09090909090909091,0.10320329445789192,0.09787649627107314,0.10984137520172879
2021-07-29,70-79,0.13636363636363635,0.25236553393480243,0.07504334746913452,0.07384775079090644
2021-07-29,80-89,0.22727272727272727,0.4034217723429003,0.058064718293676494,0.048121894647300704
2021-07-29,>90,0.45454545454545453,0.19368300273490302,0.018440953435417493,0.014923881873697654
2021-07-30,0-9,0.0,0.00011001100110011001,0.04952669598472321,0.056936695085249525
2021-07-30,10-19,0.0,0.00012572685840012572,0.13955429045354248,0.10043717384726682
2021-07-30,20-29,0.0,0.0005264812195505265,0.15759052675229995,0.12338587471501519
2021-07-30,30-39,0.0625,0.002050919377652051,0.12321775056443232,0.1290909249383337
2021-07-30,40-49,0.0625,0.008855885588558855,0.1374501482114791,0.1657002190227278
2021-07-30,50-59,0.0,0.03566713814238567,0.1465271413870956,0.17779390944985327
2021-07-30,60-69,0.125,0.1032060348892032,0.09678030399991809,0.1098111971789773
2021-07-30,70-79,0.25,0.2523652365236524,0.0739879894946475,0.07382697079987499
2021-07-30,80-89,0.375,0.40341819896275344,0.05719580809813187,0.04810207280918127
2021-07-30,>90,0.125,0.19367436743674368,0.01816934505372986,0.014914962153520115
2021-07-31,0-9,0.0,0.00011001100110011001,0.04952669598472321,0.056936695085249525
2021-07-31,10-19,0.0,0.00012572685840012572,0.13955429045354248,0.10043717384726682
2021-07-31,20-29,0.0,0.0005264812195505265,0.15759052675229995,0.12338587471501519
2021-07-31,30-39,0.0625,0.002050919377652051,0.12321775056443232,0.1290909249383337
2021-07-31,40-49,0.0625,0.008855885588558855,0.1374501482114791,0.1657002190227278
2021-07-31,50-59,0.0,0.03566713814238567,0.1465271413870956,0.17779390944985327
2021-07-31,60-69,0.125,0.1032060348892032,0.09678030399991809,0.1098111971789773
2021-07-31,70-79,0.25,0.2523652365236524,0.0739879894946475,0.07382697079987499
2021-07-31,80-89,0.375,0.40341819896275344,0.05719580809813187,0.04810207280918127
2021-07-31,>90,0.125,0.19367436743674368,0.01816934505372986,0.014914962153520115
2021-08-01,0-9,0.0,0.00010999371464487743,0.04995125852975729,0.05693369052959646
2021-08-01,10-19,0.0,0.0001257071024512885,0.14164021296273152,0.10056209395237067
2021-08-01,20-29,0.0,0.0005263984915147706,0.15997200489914265,0.12347281553808721
2021-08-01,30-39,0.0,0.0020505971087366437,0.12322343589871772,0.129101468271711
2021-08-01,40-49,0.0,0.008854494028912634,0.1369960256955033,0.1656628297179528
2021-08-01,50-59,0.0,0.03566153362664991,0.14550453670607644,0.1777340032380553
2021-08-01,60-69,0.0,0.10318981772470144,0.09589321868672983,0.10976544626268854
2021-08-01,70-79,0.45,0.25239629164047767,0.0727822631039568,0.0737882982643536
2021-08-01,80-89,0.3,0.403401948460088,0.056200164971130055,0.04807370046719659
2021-08-01,>90,0.25,0.19368321810182276,0.017836878546254407,0.014905653757987837
2021-08-02,0-9,0.0,0.0001099798893916541,0.05055771829679085,0.05691336393763161
2021-08-02,10-19,0.0,0.00012569130216189038,0.14424531536801338,0.10062111060716629
2021-08-02,20-29,0.0,0.000526332327802916,0.1622274441777437,0.12350155762001822
2021-08-02,30-39,0.0,0.002050339366515837,0.12374689876353955,0.12909493111549042
2021-08-02,40-49,0.0,0.008853381096028155,0.1355013413478024,0.16566062611804133
2021-08-02,50-59,0.0,0.03565705128205128,0.14358976944954313,0.17772417085484551
2021-08-02,60-69,0.0625,0.10318470336852689,0.09456502006979042,0.10975669731898598
2021-08-02,70-79,0.3125,0.25240384615384615,0.0717873207334046,0.07378240612178696
2021-08-02,80-89,0.3125,0.403390522875817,0.05594328015006959,0.048051497088683746
2021-08-02,>90,0.3125,0.19369815233785823,0.017835891643302338,0.014893639217349965
2021-08-03,0-9,0.0,0.00010996693137278004,0.050768249321260256,0.056913400362551936
2021-08-03,10-19,0.0,0.00012567649299746292,0.1473940844554999,0.1005460634202587
2021-08-03,20-29,0.0,0.0005262703144268759,0.16358493271945918,0.12349195435760299
2021-08-03,30-39,0.0,0.0020500977920211135,0.12348365337540118,0.129112552553388
2021-08-03,40-49,0.13333333333333333,0.008868047537133477,0.13543145099474316,0.16565165704315998
2021-08-03,50-59,0.2,0.03567641444965478,0.1430026753967351,0.17772074161691803
2021-08-03,60-69,0.06666666666666667,0.10318040075091704,0.09330260665733657,0.10978100333192081
2021-08-03,70-79,0.4,0.25242123618540424,0.07064827681701968,0.073805250296455
2021-08-03,80-89,0.06666666666666667,0.40335084949454486,0.0548926132345596,0.048076383303534656
2021-08-03,>90,0.13333333333333333,0.19369104005152737,0.01749145702798534,0.01490099371420992
2021-08-04,0-9,0.0,0.00010993929780199932,0.051325220541902965,0.056906305051659285
2021-08-04,10-19,0.0,0.0001256449117737135,0.149382679584121,0.10066667063435382
2021-08-04,20-29,0.0,0.0005261380680524253,0.16529320258349087,0.12358502356806171
2021-08-04,30-39,0.03125,0.002057435430294559,0.12406466603654695,0.1290991167928391
2021-08-04,40-49,0.0,0.00886581908703266,0.13534774732199117,0.16558497595581584
2021-08-04,50-59,0.0625,0.03568315494373464,0.14172770951480781,0.17766360757986954
2021-08-04,60-69,0.03125,0.10316232537320465,0.09222885160680529,0.10974325096414798
2021-08-04,70-79,0.34375,0.252444186174348,0.06922948172652804,0.0738036927264359
2021-08-04,80-89,0.40625,0.4033515780215638,0.054116454001260236,0.04805761875287657
2021-08-04,>90,0.125,0.19367377869219352,0.017283987082545683,0.01488973797394023
2021-08-05,0-9,-0.0,0.00010994361463192449,0.05155391815579794,0.0569145021653064
2021-08-05,10-19,-0.0,0.00012564984529362798,0.15091958691111626,0.10081734959957375
2021-08-05,20-29,-0.2,0.0005340118424979189,0.1670486191691808,0.12369258618806249
2021-08-05,30-39,-0.0,0.002057516216683158,0.12421192078595189,0.12910170313987387
2021-08-05,40-49,0.2,0.008858314093200773,0.13519184652278177,0.1655377547049558
2021-08-05,50-59,-0.0,0.03568455606339035,0.14076158428096233,0.1775907941223753
2021-08-05,60-69,-0.2,0.10317422921673028,0.09135917072793379,0.10969209622912442
2021-08-05,70-79,1.4,0.25239912673357523,0.06843235089347877,0.07375665488337714
2021-08-05,80-89,0.2,0.4033595627385384,0.05346851551017251,0.048019939198523286
2021-08-05,>90,-0.4,0.1936970896354584,0.017052487042623965,0.014876619768827565
2021-08-06,0-9,0.0,0.00010994275123881921,0.051869757132211036,0.056913279988118
2021-08-06,10-19,0.0,0.00012564885855865054,0.15195478952095237,0.10088087679235591
2021-08-06,20-29,1.0,0.0005418607025341804,0.1677287753425181,0.1237492651108677
2021-08-06,30-39,0.0,0.0020575000588979025,0.12422372117019853,0.12910581784651182
2021-08-06,40-49,1.0,0.008866097582044779,0.13484321556188256,0.16551894002685827
2021-08-06,50-59,0.0,0.03568427583065675,0.14033688112663137,0.17756381931938436
2021-08-06,60-69,-4.0,0.10314200676933226,0.09099421015420481,0.10965523643317306
2021-08-06,70-79,-2.0,0.25238143852236944,0.06802113389257257,0.0737386827073625
2021-08-06,80-89,6.0,0.40340351345620745,0.05310702615940229,0.04800524788197216
2021-08-06,>90,-1.0,0.1936877154681598,0.016920489939426367,0.01486883389339621
2021-08-07,0-9,0.0,0.00010990046158193865,0.052763132013375486,0.05687836145961998
2021-08-07,10-19,0.02040816326530612,0.00013345056049235407,0.1551566150613363,0.10092081786673776
2021-08-07,20-29,0.0,0.0005416522749395547,0.16772132162098627,0.12392755122538925
2021-08-07,30-39,-0.02040816326530612,0.002048858605206142,0.12331547056481211,0.12915096327970976
2021-08-07,40-49,0.04081632653061224,0.008878387289226615,0.13465680936092228,0.16546726682369847
2021-08-07,50-59,0.04081632653061224,0.035686249882249506,0.13979015644714812,0.17747666698870296
2021-08-07,60-69,0.14285714285714285,0.10315728326058969,0.0899247269011375,0.10962493974174008
2021-08-07,70-79,0.3673469387755102,0.2524256601877728,0.06710771873095984,0.07371459958494382
2021-08-07,80-89,0.3469387755102041,0.40338179420353565,0.05279191713722348,0.047978794034240775
2021-08-07,>90,0.061224489795918366,0.19363676327440577,0.01677213216209863,0.014860038995217144
2021-08-08,0-9,0.0,0.00010989269763024247,0.05290650377495825,0.056877407435308766
2021-08-08,10-19,0.0,0.000133441132836723,0.15552257125322905,0.10097254520328355
2021-08-08,20-29,0.0,0.0005416140097490522,0.16810100808273987,0.12397154116614036
2021-08-08,30-39,0.0,0.002048713862963806,0.12336763383618536,0.12915671994773573
2021-08-08,40-49,0.0,0.008877760072843159,0.1346996446258581,0.1654460555419022
2021-08-08,50-59,0.0,0.03568372881622016,0.1397138928929929,0.1774490540685734
2021-08-08,60-69,0.1111111111111111,0.10315784516118903,0.0896284984372101,0.1096040536919051
2021-08-08,70-79,0.3333333333333333,0.2524313759350691,0.06684078572414023,0.07370151321858741
2021-08-08,80-89,0.2222222222222222,0.40336899613020716,0.05255445977897346,0.04796506494132002
2021-08-08,>90,0.3333333333333333,0.19364663218129155,0.016665001593712685,0.014856044785243494
2021-08-09,0-9,0.0,0.00010987544833107042,0.053246601851204216,0.05688758202293668
2021-08-09,10-19,0.0,0.00013342018725915695,0.15634515399501062,0.1010905623058407
2021-08-09,20-29,0.0,0.00054152899534599,0.16912172716886992,0.1240467421218862
2021-08-09,30-39,0.0,0.0020483922867435274,0.12375090345293885,0.12915883777012624
2021-08-09,40-49,0.0,0.008876366575888618,0.1343312116761092,0.16542280483828892
2021-08-09,50-59,0.15,0.035701672461288525,0.13929728847543774,0.17738204332286958
2021-08-09,60-69,0.1,0.1031573494902564,0.0892821337809797,0.1095639108210426
2021-08-09,70-79,0.2,0.2524231460480156,0.06623767223893125,0.07366398281439462
2021-08-09,80-89,0.4,0.40336846731597825,0.05186169592688443,0.04794011890626377
2021-08-09,>90,0.15,0.1936397811908929,0.016525611433634096,0.014843415076350714
2021-08-10,0-9,0.0,0.00010985044646360028,0.05375833192469174,0.05689111041565091
2021-08-10,10-19,0.0,0.00013338982784865747,0.15679323121062466,0.10118156714803857
2021-08-10,20-29,0.0,0.0005414057718563156,0.16912379446929238,0.12416085451835805
2021-08-10,30-39,0.0,0.0020479261804999763,0.12427416886338613,0.12915238445434365
2021-08-10,40-49,0.10344827586206896,0.008897886163551623,0.13454887681771874,0.16539005329148734
2021-08-10,50-59,0.0,0.0356935486402084,0.13892099576493808,0.17733396565955645
2021-08-10,60-69,0.1724137931034483,0.10317310861070571,0.088799243445248,0.10952314365766194
2021-08-10,70-79,0.3103448275862069,0.2524363259733534,0.06588330965292594,0.07362136729941214
2021-08-10,80-89,0.3448275862068966,0.4033551464934168,0.05150145965726608,0.04791104225561911
2021-08-10,>90,0.06896551724137931,0.19361141189209546,0.01639658819390827,0.014834511299871834
2021-08-11,0-9,0.0,0.00010982631752357344,0.054350183441470426,0.05689612580356837
2021-08-11,10-19,0.0,0.00013336052842148204,0.15642225876994814,0.10136518880608723
2021-08-11,20-29,0.0,0.0005412868506518976,0.16910502250094883,0.12430264636637225
2021-08-11,30-39,0.0,0.0020474763481180477,0.1243968119137554,0.1291524421015765
2021-08-11,40-49,0.03571428571428571,0.008903776456375417,0.13476622508178054,0.16532973611209972
2021-08-11,50-59,0.10714285714285714,0.035709242669093304,0.1389094720861723,0.1772489385299289
2021-08-11,60-69,0.07142857142857142,0.10316613583946531,0.08870705391191194,0.10945179402542406
2021-08-11,70-79,0.17857142857142858,0.2524201013540016,0.06579946142307205,0.07356291151284022
2021-08-11,80-89,0.39285714285714285,0.40335284057925536,0.05120999078274385,0.04787162905207687
2021-08-11,>90,0.21428571428571427,0.193615953057094,0.01633352008819649,0.014818587690025864
2021-08-12,0-9,0.0,0.00010981425702811245,0.054554201266966695,0.05690139555670181
2021-08-12,10-19,0.0,0.00013334588353413655,0.15564177842919508,0.10151771836273843
2021-08-12,20-29,0.0,0.0005412274096385542,0.16901281803426835,0.12438119360113085
2021-08-12,30-39,0.0,0.0020472515060240963,0.12443968869845923,0.1291579015756984
2021-08-12,40-49,0.07142857142857142,0.008910642570281124,0.13516709303527993,0.16527606468169553
2021-08-12,50-59,0.07142857142857142,0.035713165160642574,0.13906960224079562,0.17717821328973182
2021-08-12,60-69,0.07142857142857142,0.10316265060240964,0.08869666083688141,0.10941048385270906
2021-08-12,70-79,0.21428571428571427,0.25241591365461846,0.06584360289720845,0.07352783386014114
2021-08-12,80-89,0.35714285714285715,0.40334776606425704,0.05125415315999838,0.04783967783184216
2021-08-12,>90,0.21428571428571427,0.19361822289156627,0.016320401400946854,0.01480951738761078
2021-08-13,0-9,0.0,0.00010978756106933085,0.05493178259897115,0.056907479346674734
2021-08-13,10-19,0.0,0.00013331346701275887,0.15540147617982555,0.10163744297243675
2021-08-13,20-29,0.0,0.0005410958366988449,0.16846343099977634,0.12450943205598639
2021-08-13,30-39,0.0,0.0020467538170782394,0.12458957727577723,0.12916799922516997
2021-08-13,40-49,0.03225806451612903,0.008916318352559226,0.13544620890181167,0.16521873584220606
2021-08-13,50-59,0.0967741935483871,0.03572800915941938,0.13902482666070232,0.17711232749154435
2021-08-13,60-69,0.0967741935483871,0.10316109756193195,0.08888391858644598,0.10935083649439563
2021-08-13,70-79,0.2903225806451613,0.25242512880433504,0.06580630731380005,0.07348618690955162
2021-08-13,80-89,0.41935483870967744,0.4033516574000737,0.05115186759114292,0.04781060125777135
2021-08-13,>90,0.06451612903225806,0.19358683803982152,0.016300603891746812,0.014798958404263138
2021-08-14,0-9,0.0,0.00010975915704967386,0.05563071354751143,0.05690517506611956
2021-08-14,10-19,0.0,0.00013327897641746112,0.15494719473411073,0.10178347849638077
2021-08-14,20-29,0.0,0.0005409558454591069,0.1682494200513637,0.12462348500827615
2021-08-14,30-39,0.030303030303030304,0.0020540642247867534,0.12460357239488846,0.12918328505478266
2021-08-14,40-49,0.09090909090909091,0.008937531359759157,0.13559930982785617,0.16518164185704917
2021-08-14,50-59,0.030303030303030304,0.03572660561966884,0.13876185956150117,0.17705185477294677
2021-08-14,60-69,0.21212121212121213,0.10318928750627195,0.08899938345804631,0.10928271668810698
2021-08-14,70-79,0.21212121212121213,0.2524147014550928,0.06583692243547379,0.07343365220831091
2021-08-14,80-89,0.24242424242424243,0.4033100225790266,0.05110201329778977,0.04776863225887878
2021-08-14,>90,0.18181818181818182,0.19358379327646763,0.016269610691458453,0.014786078589148266
2021-08-15,0-9,0.0,0.00010974883195885987,0.05584254435370318,0.056907467964528745
2021-08-15,10-19,0.0,0.00013326643880718698,0.15397951281329203,0.1019453949109723
2021-08-15,20-29,0.0,0.0005409049575115237,0.16803805266122218,0.12473982946304235
2021-08-15,30-39,0.0,0.0020538709980872346,0.1250044001689665,0.12917410434491236
2021-08-15,40-49,0.0,0.008936690602364303,0.13587721768515912,0.16513669424402813
2021-08-15,50-59,-0.08333333333333333,0.035715405600326114,0.13923894677555618,0.1769714027659455
2021-08-15,60-69,0.25,0.10320309805274215,0.08901541819205858,0.10922195242028203
2021-08-15,70-79,0.25,0.25241447430309494,0.0657385243593354,0.07339133352777388
2021-08-15,80-89,0.25,0.4032956006396789,0.0510155589974655,0.0477376906987178
2021-08-15,>90,0.3333333333333333,0.1935969395754288,0.01624982399324134,0.014774129659796896
2021-08-16,0-9,0.0,0.00010973420807173481,0.055862899963060035,0.05692634764249838
2021-08-16,10-19,0.0,0.0001332486812299637,0.15459374835089448,0.10201974273782885
2021-08-16,20-29,0.058823529411764705,0.0005486710403586741,0.16861334412214815,0.12482428551759889
2021-08-16,30-39,0.0,0.002053597322485323,0.12534961037133457,0.1291734792520945
2021-08-16,40-49,0.0,0.008935499800126978,0.13564442646308641,0.1651079177227501
2021-08-16,50-59,0.11764705882352941,0.03572632288506909,0.1389470351281465,0.17691196220589106
2021-08-16,60-69,0.058823529411764705,0.10319718453374718,0.08898573413780365,0.10916811901106983
2021-08-16,70-79,0.17647058823529413,0.2524043548804289,0.06542331439427254,0.0733632768613486
2021-08-16,80-89,0.29411764705882354,0.40328105282134485,0.05055058136466781,0.04772966354443243
2021-08-16,>90,0.29411764705882354,0.19361033382713727,0.01602930570458583,0.014775205504487365
2021-08-17,0-9,0.0,0.00010968692218496349,0.05648295469365398,0.05693888940563668
2021-08-17,10-19,0.0,0.00013319126265316994,0.15369901840597477,0.1021351746961115
2021-08-17,20-29,0.0,0.0005484346109248174,0.1678317118339028,0.124915674918857
2021-08-17,30-39,0.01818181818181818,0.0020605471810461,0.12563360198927115,0.12917868105292532
2021-08-17,40-49,0.0,0.008931649377918455,0.13602337045828009,0.16507032393559473
2021-08-17,50-59,0.12727272727272726,0.03576577141245417,0.1391316066320631,0.17684964434153005
2021-08-17,60-69,0.23636363636363636,0.10325456767683099,0.08919985741238251,0.10911959230230725
2021-08-17,70-79,0.14545454545454545,0.2523582688269767,0.06553379065703331,0.07332536997782337
2021-08-17,80-89,0.32727272727272727,0.40324829985270616,0.050527313353678154,0.04769911244486437
2021-08-17,>90,0.14545454545454545,0.19358958287630448,0.01593677456376014,0.014767536924349754
2021-08-18,0-9,0.0,0.0001096276574918758,0.05721077922187598,0.05694688834719448
2021-08-18,10-19,0.0,0.00013311929838299204,0.15440027699661354,0.10224449333065258
2021-08-18,20-29,0.0,0.000548138287459379,0.16789119437899555,0.12501057869497306
2021-08-18,30-39,0.0,0.002059433851454524,0.1254929779669462,0.12919142570478567
2021-08-18,40-49,0.0,0.008926823538624173,0.1362772668541461,0.1650406050671093
2021-08-18,50-59,0.057971014492753624,0.03577776907717004,0.13910212561120822,0.17679163957786972
2021-08-18,60-69,0.07246376811594203,0.10323793116949219,0.08895560453666405,0.10906646746922884
2021-08-18,70-79,0.34782608695652173,0.2524098508280803,0.06513220676783799,0.07328039338558842
2021-08-18,80-89,0.3333333333333333,0.4032105242551192,0.04989739302272554,0.04767041238076649
2021-08-18,>90,0.18840579710144928,0.19358678203672527,0.015640174642986834,0.014757096041831463
2021-08-19,0-9,0.0,0.00010959418837675351,0.05752939527892075,0.05696365386089537
2021-08-19,10-19,0.0,0.00013307865731462926,0.152490265268772,0.10247945303799155
2021-08-19,20-29,0.0,0.0005479709418837675,0.16660509475704574,0.12519890259961242
2021-08-19,30-39,0.02564102564102564,0.002066633266533066,0.1255090298390213,0.12920942350348832
2021-08-19,40-49,0.02564102564102564,0.008931926352705412,0.13668114668127407,0.16496623965572213
2021-08-19,50-59,0.10256410256410256,0.03579815881763527,0.1396748153904296,0.17667457801400607
2021-08-19,60-69,0.15384615384615385,0.10325338176352705,0.08950432489585855,0.10897103821908263
2021-08-19,70-79,0.1794871794871795,0.2523875876753507,0.0658182482154762,0.07319176236858024
